"TIME","GEO","QUANTILE","INDIC_IL","CURRENCY","Value","Flag and Footnotes"
"2019","Euro area - 19 countries  (from 2015)","Ninety-sixth percentile","Share of national equivalised income","Euro","2.1",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-seventh percentile","Top cut-off point","Euro","51,712",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-seventh percentile","Share of national equivalised income","Euro","2.2",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-eighth percentile","Top cut-off point","Euro","58,618",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-eighth percentile","Share of national equivalised income","Euro","2.5",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-ninth percentile","Top cut-off point","Euro","71,694",""
"2019","Euro area - 19 countries  (from 2015)","Ninety-ninth percentile","Share of national equivalised income","Euro","2.9",""
"2019","Euro area - 19 countries  (from 2015)","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 19 countries  (from 2015)","Hundredth percentile","Share of national equivalised income","Euro","5.1",""
"2019","Euro area - 18 countries (2014)","First quartile","Top cut-off point","Euro","14,130",""
"2019","Euro area - 18 countries (2014)","First quartile","Share of national equivalised income","Euro","10.8",""
"2019","Euro area - 18 countries (2014)","Second quartile","Top cut-off point","Euro","19,839",""
"2019","Euro area - 18 countries (2014)","Second quartile","Share of national equivalised income","Euro","18.9",""
"2019","Euro area - 18 countries (2014)","Third quartile","Top cut-off point","Euro","27,046",""
"2019","Euro area - 18 countries (2014)","Third quartile","Share of national equivalised income","Euro","25.8",""
"2019","Euro area - 18 countries (2014)","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Euro area - 18 countries (2014)","Fourth quartile","Share of national equivalised income","Euro","44.5",""
"2019","Euro area - 18 countries (2014)","First quintile","Top cut-off point","Euro","12,935",""
"2019","Euro area - 18 countries (2014)","First quintile","Share of national equivalised income","Euro","7.9",""
"2019","Euro area - 18 countries (2014)","Second quintile","Top cut-off point","Euro","17,570",""
"2019","Euro area - 18 countries (2014)","Second quintile","Share of national equivalised income","Euro","13.5",""
"2019","Euro area - 18 countries (2014)","Third quintile","Top cut-off point","Euro","22,303",""
"2019","Euro area - 18 countries (2014)","Third quintile","Share of national equivalised income","Euro","17.7",""
"2019","Euro area - 18 countries (2014)","Fourth quintile","Top cut-off point","Euro","29,175",""
"2019","Euro area - 18 countries (2014)","Fourth quintile","Share of national equivalised income","Euro","22.7",""
"2019","Euro area - 18 countries (2014)","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 18 countries (2014)","Fifth quintile","Share of national equivalised income","Euro","38.2",""
"2019","Euro area - 18 countries (2014)","First decile","Top cut-off point","Euro","9,982",""
"2019","Euro area - 18 countries (2014)","First decile","Share of national equivalised income","Euro","2.8",""
"2019","Euro area - 18 countries (2014)","Second decile","Top cut-off point","Euro","12,935",""
"2019","Euro area - 18 countries (2014)","Second decile","Share of national equivalised income","Euro","5.1",""
"2019","Euro area - 18 countries (2014)","Third decile","Top cut-off point","Euro","15,289",""
"2019","Euro area - 18 countries (2014)","Third decile","Share of national equivalised income","Euro","6.2",""
"2019","Euro area - 18 countries (2014)","Fourth decile","Top cut-off point","Euro","17,567",""
"2019","Euro area - 18 countries (2014)","Fourth decile","Share of national equivalised income","Euro","7.3",""
"2019","Euro area - 18 countries (2014)","Fifth decile","Top cut-off point","Euro","19,839",""
"2019","Euro area - 18 countries (2014)","Fifth decile","Share of national equivalised income","Euro","8.3",""
"2019","Euro area - 18 countries (2014)","Sixth decile","Top cut-off point","Euro","22,303",""
"2019","Euro area - 18 countries (2014)","Sixth decile","Share of national equivalised income","Euro","9.4",""
"2019","Euro area - 18 countries (2014)","Seventh decile","Top cut-off point","Euro","25,246",""
"2019","Euro area - 18 countries (2014)","Seventh decile","Share of national equivalised income","Euro","10.6",""
"2019","Euro area - 18 countries (2014)","Eighth decile","Top cut-off point","Euro","29,173",""
"2019","Euro area - 18 countries (2014)","Eighth decile","Share of national equivalised income","Euro","12.1",""
"2019","Euro area - 18 countries (2014)","Ninth decile","Top cut-off point","Euro","36,281",""
"2019","Euro area - 18 countries (2014)","Ninth decile","Share of national equivalised income","Euro","14.5",""
"2019","Euro area - 18 countries (2014)","Tenth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 18 countries (2014)","Tenth decile","Share of national equivalised income","Euro","23.7",""
"2019","Euro area - 18 countries (2014)","First percentile","Top cut-off point","Euro","3,529",""
"2019","Euro area - 18 countries (2014)","First percentile","Share of national equivalised income","Euro","-0.2",""
"2019","Euro area - 18 countries (2014)","Second percentile","Top cut-off point","Euro","5,099",""
"2019","Euro area - 18 countries (2014)","Second percentile","Share of national equivalised income","Euro","0.2",""
"2019","Euro area - 18 countries (2014)","Third percentile","Top cut-off point","Euro","6,368",""
"2019","Euro area - 18 countries (2014)","Third percentile","Share of national equivalised income","Euro","0.2",""
"2019","Euro area - 18 countries (2014)","Fourth percentile","Top cut-off point","Euro","7,076",""
"2019","Euro area - 18 countries (2014)","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2019","Euro area - 18 countries (2014)","Fifth percentile","Top cut-off point","Euro","7,758",""
"2019","Euro area - 18 countries (2014)","Fifth percentile","Share of national equivalised income","Euro","0.3",""
"2019","Euro area - 18 countries (2014)","Ninety-fifth percentile","Top cut-off point","Euro","44,681",""
"2019","Euro area - 18 countries (2014)","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2019","Euro area - 18 countries (2014)","Ninety-sixth percentile","Top cut-off point","Euro","47,809",""
"2019","Euro area - 18 countries (2014)","Ninety-sixth percentile","Share of national equivalised income","Euro","2.1",""
"2019","Euro area - 18 countries (2014)","Ninety-seventh percentile","Top cut-off point","Euro","51,947",""
"2019","Euro area - 18 countries (2014)","Ninety-seventh percentile","Share of national equivalised income","Euro","2.2",""
"2019","Euro area - 18 countries (2014)","Ninety-eighth percentile","Top cut-off point","Euro","58,868",""
"2019","Euro area - 18 countries (2014)","Ninety-eighth percentile","Share of national equivalised income","Euro","2.5",""
"2019","Euro area - 18 countries (2014)","Ninety-ninth percentile","Top cut-off point","Euro","72,013",""
"2019","Euro area - 18 countries (2014)","Ninety-ninth percentile","Share of national equivalised income","Euro","2.9",""
"2019","Euro area - 18 countries (2014)","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 18 countries (2014)","Hundredth percentile","Share of national equivalised income","Euro","5.1",""
"2019","Euro area - 12 countries (2001-2006)","First quartile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First quartile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second quartile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second quartile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third quartile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third quartile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth quartile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First quintile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second quintile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third quintile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth quintile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth quintile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Sixth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Sixth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Seventh decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Seventh decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Eighth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Eighth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Tenth decile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Tenth decile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","First percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Second percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Third percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fourth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Fifth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-fifth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-fifth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-sixth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-sixth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-seventh percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-seventh percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-eighth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-eighth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-ninth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Ninety-ninth percentile","Share of national equivalised income","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Euro area - 12 countries (2001-2006)","Hundredth percentile","Share of national equivalised income","Euro",":",""
"2019","Belgium","First quartile","Top cut-off point","Euro","17,461","b"
"2019","Belgium","First quartile","Share of national equivalised income","Euro","12.7","b"
"2019","Belgium","Second quartile","Top cut-off point","Euro","24,608","b"
"2019","Belgium","Second quartile","Share of national equivalised income","Euro","20.1","b"
"2019","Belgium","Third quartile","Top cut-off point","Euro","31,739","b"
"2019","Belgium","Third quartile","Share of national equivalised income","Euro","26.5","b"
"2019","Belgium","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Belgium","Fourth quartile","Share of national equivalised income","Euro","40.7","b"
"2019","Belgium","First quintile","Top cut-off point","Euro","16,141","b"
"2019","Belgium","First quintile","Share of national equivalised income","Euro","9.5","b"
"2019","Belgium","Second quintile","Top cut-off point","Euro","21,756","b"
"2019","Belgium","Second quintile","Share of national equivalised income","Euro","14.4","b"
"2019","Belgium","Third quintile","Top cut-off point","Euro","26,949","b"
"2019","Belgium","Third quintile","Share of national equivalised income","Euro","18.6","b"
"2019","Belgium","Fourth quintile","Top cut-off point","Euro","33,773","b"
"2019","Belgium","Fourth quintile","Share of national equivalised income","Euro","22.9","b"
"2019","Belgium","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Belgium","Fifth quintile","Share of national equivalised income","Euro","34.5","b"
"2019","Belgium","First decile","Top cut-off point","Euro","13,304","b"
"2019","Belgium","First decile","Share of national equivalised income","Euro","3.9","b"
"2019","Belgium","Second decile","Top cut-off point","Euro","16,141","b"
"2019","Belgium","Second decile","Share of national equivalised income","Euro","5.6","b"
"2019","Belgium","Third decile","Top cut-off point","Euro","19,068","b"
"2019","Belgium","Third decile","Share of national equivalised income","Euro","6.7","b"
"2019","Belgium","Fourth decile","Top cut-off point","Euro","21,756","b"
"2019","Belgium","Fourth decile","Share of national equivalised income","Euro","7.8","b"
"2019","Belgium","Fifth decile","Top cut-off point","Euro","24,608","b"
"2019","Belgium","Fifth decile","Share of national equivalised income","Euro","8.8","b"
"2019","Belgium","Sixth decile","Top cut-off point","Euro","26,949","b"
"2019","Belgium","Sixth decile","Share of national equivalised income","Euro","9.8","b"
"2019","Belgium","Seventh decile","Top cut-off point","Euro","30,136","b"
"2019","Belgium","Seventh decile","Share of national equivalised income","Euro","10.8","b"
"2019","Belgium","Eighth decile","Top cut-off point","Euro","33,773","b"
"2019","Belgium","Eighth decile","Share of national equivalised income","Euro","12.1","b"
"2019","Belgium","Ninth decile","Top cut-off point","Euro","40,003","b"
"2019","Belgium","Ninth decile","Share of national equivalised income","Euro","13.9","b"
"2019","Belgium","Tenth decile","Top cut-off point","Euro",":",""
"2019","Belgium","Tenth decile","Share of national equivalised income","Euro","20.6","b"
"2019","Belgium","First percentile","Top cut-off point","Euro","7,214","b"
"2019","Belgium","First percentile","Share of national equivalised income","Euro","0.1","b"
"2019","Belgium","Second percentile","Top cut-off point","Euro","9,123","b"
"2019","Belgium","Second percentile","Share of national equivalised income","Euro","0.3","b"
"2019","Belgium","Third percentile","Top cut-off point","Euro","9,970","b"
"2019","Belgium","Third percentile","Share of national equivalised income","Euro","0.4","b"
"2019","Belgium","Fourth percentile","Top cut-off point","Euro","10,580","b"
"2019","Belgium","Fourth percentile","Share of national equivalised income","Euro","0.4","b"
"2019","Belgium","Fifth percentile","Top cut-off point","Euro","11,176","b"
"2019","Belgium","Fifth percentile","Share of national equivalised income","Euro","0.4","b"
"2019","Belgium","Ninety-fifth percentile","Top cut-off point","Euro","46,366","b"
"2019","Belgium","Ninety-fifth percentile","Share of national equivalised income","Euro","1.8","b"
"2019","Belgium","Ninety-sixth percentile","Top cut-off point","Euro","49,000","b"
"2019","Belgium","Ninety-sixth percentile","Share of national equivalised income","Euro","1.8","b"
"2019","Belgium","Ninety-seventh percentile","Top cut-off point","Euro","51,961","b"
"2019","Belgium","Ninety-seventh percentile","Share of national equivalised income","Euro","1.9","b"
"2019","Belgium","Ninety-eighth percentile","Top cut-off point","Euro","57,017","b"
"2019","Belgium","Ninety-eighth percentile","Share of national equivalised income","Euro","2.1","b"
"2019","Belgium","Ninety-ninth percentile","Top cut-off point","Euro","69,068","b"
"2019","Belgium","Ninety-ninth percentile","Share of national equivalised income","Euro","2.4","b"
"2019","Belgium","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Belgium","Hundredth percentile","Share of national equivalised income","Euro","4.3","b"
"2019","Bulgaria","First quartile","Top cut-off point","Euro","2,662",""
"2019","Bulgaria","First quartile","Share of national equivalised income","Euro","8.1",""
"2019","Bulgaria","Second quartile","Top cut-off point","Euro","4,224",""
"2019","Bulgaria","Second quartile","Share of national equivalised income","Euro","15.3",""
"2019","Bulgaria","Third quartile","Top cut-off point","Euro","6,438",""
"2019","Bulgaria","Third quartile","Share of national equivalised income","Euro","23.4",""
"2019","Bulgaria","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Bulgaria","Fourth quartile","Share of national equivalised income","Euro","53.2",""
"2019","Bulgaria","First quintile","Top cut-off point","Euro","2,350",""
"2019","Bulgaria","First quintile","Share of national equivalised income","Euro","5.8",""
"2019","Bulgaria","Second quintile","Top cut-off point","Euro","3,526",""
"2019","Bulgaria","Second quintile","Share of national equivalised income","Euro","10.6",""
"2019","Bulgaria","Third quintile","Top cut-off point","Euro","4,956",""
"2019","Bulgaria","Third quintile","Share of national equivalised income","Euro","15.2",""
"2019","Bulgaria","Fourth quintile","Top cut-off point","Euro","7,190",""
"2019","Bulgaria","Fourth quintile","Share of national equivalised income","Euro","21.3",""
"2019","Bulgaria","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Bulgaria","Fifth quintile","Share of national equivalised income","Euro","47.1",""
"2019","Bulgaria","First decile","Top cut-off point","Euro","1,726",""
"2019","Bulgaria","First decile","Share of national equivalised income","Euro","2.1",""
"2019","Bulgaria","Second decile","Top cut-off point","Euro","2,350",""
"2019","Bulgaria","Second decile","Share of national equivalised income","Euro","3.7",""
"2019","Bulgaria","Third decile","Top cut-off point","Euro","2,947",""
"2019","Bulgaria","Third decile","Share of national equivalised income","Euro","4.8",""
"2019","Bulgaria","Fourth decile","Top cut-off point","Euro","3,526",""
"2019","Bulgaria","Fourth decile","Share of national equivalised income","Euro","5.8",""
"2019","Bulgaria","Fifth decile","Top cut-off point","Euro","4,224",""
"2019","Bulgaria","Fifth decile","Share of national equivalised income","Euro","6.9",""
"2019","Bulgaria","Sixth decile","Top cut-off point","Euro","4,956",""
"2019","Bulgaria","Sixth decile","Share of national equivalised income","Euro","8.3",""
"2019","Bulgaria","Seventh decile","Top cut-off point","Euro","5,811",""
"2019","Bulgaria","Seventh decile","Share of national equivalised income","Euro","9.7",""
"2019","Bulgaria","Eighth decile","Top cut-off point","Euro","7,190",""
"2019","Bulgaria","Eighth decile","Share of national equivalised income","Euro","11.6",""
"2019","Bulgaria","Ninth decile","Top cut-off point","Euro","9,868",""
"2019","Bulgaria","Ninth decile","Share of national equivalised income","Euro","15.1",""
"2019","Bulgaria","Tenth decile","Top cut-off point","Euro",":",""
"2019","Bulgaria","Tenth decile","Share of national equivalised income","Euro","32.0",""
"2019","Bulgaria","First percentile","Top cut-off point","Euro","562",""
"2019","Bulgaria","First percentile","Share of national equivalised income","Euro","0.1",""
"2019","Bulgaria","Second percentile","Top cut-off point","Euro","770",""
"2019","Bulgaria","Second percentile","Share of national equivalised income","Euro","0.1",""
"2019","Bulgaria","Third percentile","Top cut-off point","Euro","1,020",""
"2019","Bulgaria","Third percentile","Share of national equivalised income","Euro","0.2",""
"2019","Bulgaria","Fourth percentile","Top cut-off point","Euro","1,156",""
"2019","Bulgaria","Fourth percentile","Share of national equivalised income","Euro","0.2",""
"2019","Bulgaria","Fifth percentile","Top cut-off point","Euro","1,273",""
"2019","Bulgaria","Fifth percentile","Share of national equivalised income","Euro","0.2",""
"2019","Bulgaria","Ninety-fifth percentile","Top cut-off point","Euro","13,017",""
"2019","Bulgaria","Ninety-fifth percentile","Share of national equivalised income","Euro","2.3",""
"2019","Bulgaria","Ninety-sixth percentile","Top cut-off point","Euro","14,155",""
"2019","Bulgaria","Ninety-sixth percentile","Share of national equivalised income","Euro","2.4",""
"2019","Bulgaria","Ninety-seventh percentile","Top cut-off point","Euro","16,052",""
"2019","Bulgaria","Ninety-seventh percentile","Share of national equivalised income","Euro","2.7",""
"2019","Bulgaria","Ninety-eighth percentile","Top cut-off point","Euro","19,510",""
"2019","Bulgaria","Ninety-eighth percentile","Share of national equivalised income","Euro","3.1",""
"2019","Bulgaria","Ninety-ninth percentile","Top cut-off point","Euro","28,361",""
"2019","Bulgaria","Ninety-ninth percentile","Share of national equivalised income","Euro","4.0",""
"2019","Bulgaria","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Bulgaria","Hundredth percentile","Share of national equivalised income","Euro","9.8",""
"2019","Czechia","First quartile","Top cut-off point","Euro","7,678",""
"2019","Czechia","First quartile","Share of national equivalised income","Euro","13.7",""
"2019","Czechia","Second quartile","Top cut-off point","Euro","9,995",""
"2019","Czechia","Second quartile","Share of national equivalised income","Euro","19.9",""
"2019","Czechia","Third quartile","Top cut-off point","Euro","13,155",""
"2019","Czechia","Third quartile","Share of national equivalised income","Euro","25.8",""
"2019","Czechia","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Czechia","Fourth quartile","Share of national equivalised income","Euro","40.6",""
"2019","Czechia","First quintile","Top cut-off point","Euro","7,204",""
"2019","Czechia","First quintile","Share of national equivalised income","Euro","10.3",""
"2019","Czechia","Second quintile","Top cut-off point","Euro","9,057",""
"2019","Czechia","Second quintile","Share of national equivalised income","Euro","14.7",""
"2019","Czechia","Third quintile","Top cut-off point","Euro","11,074",""
"2019","Czechia","Third quintile","Share of national equivalised income","Euro","18.1",""
"2019","Czechia","Fourth quintile","Top cut-off point","Euro","14,153",""
"2019","Czechia","Fourth quintile","Share of national equivalised income","Euro","22.5",""
"2019","Czechia","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Czechia","Fifth quintile","Share of national equivalised income","Euro","34.4",""
"2019","Czechia","First decile","Top cut-off point","Euro","5,963",""
"2019","Czechia","First decile","Share of national equivalised income","Euro","4.3",""
"2019","Czechia","Second decile","Top cut-off point","Euro","7,204",""
"2019","Czechia","Second decile","Share of national equivalised income","Euro","6.0",""
"2019","Czechia","Third decile","Top cut-off point","Euro","8,139",""
"2019","Czechia","Third decile","Share of national equivalised income","Euro","6.9",""
"2019","Czechia","Fourth decile","Top cut-off point","Euro","9,057",""
"2019","Czechia","Fourth decile","Share of national equivalised income","Euro","7.8",""
"2019","Czechia","Fifth decile","Top cut-off point","Euro","9,995",""
"2019","Czechia","Fifth decile","Share of national equivalised income","Euro","8.6",""
"2019","Czechia","Sixth decile","Top cut-off point","Euro","11,074",""
"2019","Czechia","Sixth decile","Share of national equivalised income","Euro","9.5",""
"2019","Czechia","Seventh decile","Top cut-off point","Euro","12,356",""
"2019","Czechia","Seventh decile","Share of national equivalised income","Euro","10.6",""
"2019","Czechia","Eighth decile","Top cut-off point","Euro","14,153",""
"2019","Czechia","Eighth decile","Share of national equivalised income","Euro","11.9",""
"2019","Czechia","Ninth decile","Top cut-off point","Euro","17,037",""
"2019","Czechia","Ninth decile","Share of national equivalised income","Euro","14.0",""
"2019","Czechia","Tenth decile","Top cut-off point","Euro",":",""
"2019","Czechia","Tenth decile","Share of national equivalised income","Euro","20.5",""
"2019","Czechia","First percentile","Top cut-off point","Euro","3,221",""
"2019","Czechia","First percentile","Share of national equivalised income","Euro","0.2",""
"2019","Czechia","Second percentile","Top cut-off point","Euro","3,964",""
"2019","Czechia","Second percentile","Share of national equivalised income","Euro","0.3",""
"2019","Czechia","Third percentile","Top cut-off point","Euro","4,550",""
"2019","Czechia","Third percentile","Share of national equivalised income","Euro","0.4",""
"2019","Czechia","Fourth percentile","Top cut-off point","Euro","4,872",""
"2019","Czechia","Fourth percentile","Share of national equivalised income","Euro","0.4",""
"2019","Czechia","Fifth percentile","Top cut-off point","Euro","5,144",""
"2019","Czechia","Fifth percentile","Share of national equivalised income","Euro","0.5",""
"2019","Czechia","Ninety-fifth percentile","Top cut-off point","Euro","20,534",""
"2019","Czechia","Ninety-fifth percentile","Share of national equivalised income","Euro","1.8",""
"2019","Czechia","Ninety-sixth percentile","Top cut-off point","Euro","21,638",""
"2019","Czechia","Ninety-sixth percentile","Share of national equivalised income","Euro","1.9",""
"2019","Czechia","Ninety-seventh percentile","Top cut-off point","Euro","23,097",""
"2019","Czechia","Ninety-seventh percentile","Share of national equivalised income","Euro","2.0",""
"2019","Czechia","Ninety-eighth percentile","Top cut-off point","Euro","25,514",""
"2019","Czechia","Ninety-eighth percentile","Share of national equivalised income","Euro","2.2",""
"2019","Czechia","Ninety-ninth percentile","Top cut-off point","Euro","29,294",""
"2019","Czechia","Ninety-ninth percentile","Share of national equivalised income","Euro","2.5",""
"2019","Czechia","Hundredth percentile","Top cut-off point","Euro",":",""
"2019","Czechia","Hundredth percentile","Share of national equivalised income","Euro","3.5",""
"2019","Denmark","First quartile","Top cut-off point","Euro","23,092",""
"2019","Denmark","First quartile","Share of national equivalised income","Euro","12.2",""
"2019","Denmark","Second quartile","Top cut-off point","Euro","30,717",""
"2019","Denmark","Second quartile","Share of national equivalised income","Euro","19.5",""
"2019","Denmark","Third quartile","Top cut-off point","Euro","40,845",""
"2019","Denmark","Third quartile","Share of national equivalised income","Euro","25.7",""
"2019","Denmark","Fourth quartile","Top cut-off point","Euro",":",""
"2019","Denmark","Fourth quartile","Share of national equivalised income","Euro","42.7",""
"2019","Denmark","First quintile","Top cut-off point","Euro","21,388",""
"2019","Denmark","First quintile","Share of national equivalised income","Euro","8.9",""
"2019","Denmark","Second quintile","Top cut-off point","Euro","27,400",""
"2019","Denmark","Second quintile","Share of national equivalised income","Euro","14.3",""
"2019","Denmark","Third quintile","Top cut-off point","Euro","34,134",""
"2019","Denmark","Third quintile","Share of national equivalised income","Euro","17.9",""
"2019","Denmark","Fourth quintile","Top cut-off point","Euro","43,206",""
"2019","Denmark","Fourth quintile","Share of national equivalised income","Euro","22.4",""
"2019","Denmark","Fifth quintile","Top cut-off point","Euro",":",""
"2019","Denmark","Fifth quintile","Share of national equivalised income","Euro","36.5",""
"2019","Denmark","First decile","Top cut-off point","Euro","17,222",""
"2019","Denmark","First decile","Share of national equivalised income","Euro","3.3",""
"2019","Denmark","Second decile","Top cut-off point","Euro","21,388",""
"2019","Denmark","Second decile","Share of national equivalised income","Euro","5.6",""
"2019","Denmark","Third decile","Top cut-off point","Euro","24,431",""
"2019","Denmark","Third decile","Share of national equivalised income","Euro","6.7",""
"2019","Denmark","Fourth decile","Top cut-off point","Euro","27,400",""
"2019","Denmark","Fourth decile","Share of national equivalised income","Euro","7.5",""
"2019","Denmark","Fifth decile","Top cut-off point","Euro","30,717",""
"2019","Denmark","Fifth decile","Share of national equivalised income","Euro","8.5",""
"2019","Denmark","Sixth decile","Top cut-off point","Euro","34,134",""
"2019","Denmark","Sixth decile","Share of national equivalised income","Euro","9.4",""
"2019","Denmark","Seventh decile","Top cut-off point","Euro","38,288",""
"2019","Denmark","Seventh decile","Share of national equivalised income","Euro","10.5",""
"2019","Denmark","Eighth decile","Top cut-off point","Euro","43,206",""
"2019","Denmark","Eighth decile","Share of national equivalised income","Euro","11.9",""
"2019","Denmark","Ninth decile","Top cut-off point","Euro","52,259",""
"2019","Denmark","Ninth decile","Share of national equivalised income","Euro","13.8",""
"2019","Denmark","Tenth decile","Top cut-off point","Euro",":",""
"2019","Denmark","Tenth decile","Share of national equivalised income","Euro","22.8",""
"2019","Denmark","First percentile","Top cut-off point","Euro","6,149",""
"2019","Denmark","First percentile","Share of national equivalised income","Euro","-0.2",""
"2019","Denmark","Second percentile","Top cut-off point","Euro","8,928","u"
"2019","Denmark","Second percentile","Share of national equivalised income","Euro","0.2","u"
